Date,BLK
1/8/2002,41.45
1/7/2002,41.4
1/4/2002,41.92
1/3/2002,41.42
1/2/2002,41.32
12/31/2001,41.7
12/28/2001,41.76
12/27/2001,42.45
12/26/2001,42.15
12/24/2001,41.15
12/21/2001,41.42
12/20/2001,41
12/19/2001,41.1
12/18/2001,41.02
12/17/2001,41.06
12/14/2001,41.5
12/13/2001,39.25
12/12/2001,38.22
12/11/2001,38.91
12/10/2001,38.7
12/7/2001,39
12/6/2001,40.28
12/5/2001,38.91
12/4/2001,38.09
12/3/2001,38.4
11/30/2001,38.78
11/29/2001,38.99
11/28/2001,40.38
11/27/2001,40.9
11/26/2001,42
11/23/2001,41.18
11/21/2001,40.95
11/20/2001,41.07
11/19/2001,41.22
11/16/2001,42.54
11/15/2001,41.95
11/14/2001,42.5
11/13/2001,42.56
11/12/2001,42.75
11/9/2001,42.89
11/8/2001,43
11/7/2001,42.7
11/6/2001,42.95
11/5/2001,42.41
11/2/2001,43.44
11/1/2001,43.31
10/31/2001,43.25
10/30/2001,43.25
10/29/2001,42.5
10/26/2001,41.9
10/25/2001,41.82
10/24/2001,41.91
10/23/2001,41.9
10/22/2001,42
10/19/2001,42.38
10/18/2001,42
10/17/2001,42.2
10/16/2001,41.75
10/15/2001,40.86
10/12/2001,39.34
10/11/2001,40.06
10/10/2001,40.3
10/9/2001,40.2
10/8/2001,40.08
10/5/2001,39.99
10/4/2001,39.75
10/3/2001,39.98
10/2/2001,39.6
10/1/2001,40.15
9/28/2001,44.22
9/27/2001,41
9/26/2001,40.1
9/25/2001,39.8
9/24/2001,39.76
9/21/2001,39.35
9/20/2001,39.5
9/19/2001,41.5
9/18/2001,42.35
9/17/2001,43.65
9/11/2001,40.45
9/10/2001,40.45
9/7/2001,40.37
9/6/2001,40.44
9/5/2001,40.03
9/4/2001,38.74
8/31/2001,38.05
8/30/2001,38.45
8/29/2001,38.97
8/28/2001,38.8
8/27/2001,39.55
8/24/2001,40.25
8/23/2001,38.95
8/22/2001,38.95
8/21/2001,39.15
8/20/2001,39.15
8/17/2001,38.75
8/16/2001,39.4
8/15/2001,39.4
8/14/2001,40.4
8/13/2001,39.75
8/10/2001,39.86
8/9/2001,40.46
8/8/2001,40.05
8/7/2001,41.65
8/6/2001,40.84
8/3/2001,39.75
8/2/2001,40.55
8/1/2001,40.16
7/31/2001,39.85
7/30/2001,39.6
7/27/2001,39.6
7/26/2001,40
7/25/2001,40.01
7/24/2001,40
7/23/2001,40.11
7/20/2001,40.55
7/19/2001,41.43
7/18/2001,40.5
7/17/2001,41.2
7/16/2001,39.52
7/13/2001,39.03
7/12/2001,38.4
7/11/2001,36.1
7/10/2001,34.31
7/9/2001,34.75
7/6/2001,35.1
7/5/2001,35.24
7/3/2001,34.59
7/2/2001,35.81
6/29/2001,34.29
6/28/2001,36.5
6/27/2001,35.4
6/26/2001,33.5
6/25/2001,33
6/22/2001,32.98
6/21/2001,33.5
6/20/2001,33.25
6/19/2001,33.1
6/18/2001,32.98
6/15/2001,32.95
6/14/2001,33.55
6/13/2001,34.45
6/12/2001,34.73
6/11/2001,34.75
6/8/2001,35.46
6/7/2001,35.65
6/6/2001,36.4
6/5/2001,36.65
6/4/2001,35.9
6/1/2001,35.47
5/31/2001,36.4
5/30/2001,36.35
5/29/2001,36.75
5/25/2001,36.11
5/24/2001,35.75
5/23/2001,36.35
5/22/2001,37.17
5/21/2001,37.2
5/18/2001,37.02
5/17/2001,37
5/16/2001,36.15
5/15/2001,37.2
5/14/2001,36.16
5/11/2001,36.03
5/10/2001,36
5/9/2001,35.55
5/8/2001,34.93
5/7/2001,34.43
5/4/2001,33.65
5/3/2001,33.91
5/2/2001,33.87
5/1/2001,34.25
4/30/2001,33.8
4/27/2001,33.5
4/26/2001,32.4
4/25/2001,33.75
4/24/2001,33.4
4/23/2001,32
4/20/2001,32.3
4/19/2001,34.1
4/18/2001,34.4
4/17/2001,33
4/16/2001,31.82
4/12/2001,34.22
4/11/2001,36.4
4/10/2001,34.8
4/9/2001,33.7
4/6/2001,33.2
4/5/2001,33.54
4/4/2001,32
4/3/2001,34.75
4/2/2001,35.5
3/30/2001,36
3/29/2001,36.35
3/28/2001,35.5
3/27/2001,34.94
3/26/2001,33.25
3/23/2001,32.6
3/22/2001,34
3/21/2001,35.95
3/20/2001,36.19
3/19/2001,37.95
3/16/2001,38.05
3/15/2001,38.74
3/14/2001,39.2
3/13/2001,38.99
3/12/2001,38.03
3/9/2001,37.6
3/8/2001,39.95
3/7/2001,39.9
3/6/2001,39.6
3/5/2001,39.56
3/2/2001,40.51
3/1/2001,40.3
2/28/2001,39.4
2/27/2001,41
2/26/2001,42.1
2/23/2001,39.75
2/22/2001,39.01
2/21/2001,39.37
2/20/2001,39.4
2/16/2001,42.1
2/15/2001,43.4
2/14/2001,43.1
2/13/2001,43.6
2/12/2001,43.39
2/9/2001,42.2
2/8/2001,43
2/7/2001,42.86
2/6/2001,41.2
2/5/2001,41
2/2/2001,42.5
2/1/2001,41
1/31/2001,39.92
1/30/2001,40.79
1/29/2001,41.25
1/26/2001,39.563
1/25/2001,39.5
1/24/2001,39.188
1/23/2001,40.313
1/22/2001,39.938
1/19/2001,39.813
1/18/2001,40.375
1/17/2001,40.25
1/16/2001,38
1/12/2001,37
1/11/2001,36.625
1/10/2001,37.875
1/9/2001,36.313
1/8/2001,36.5
1/5/2001,35.75
1/4/2001,39.375
1/3/2001,39.813
1/2/2001,40
12/29/2000,42
12/28/2000,43.375
12/27/2000,41.125
12/26/2000,39.313
12/22/2000,38.5
12/21/2000,40.125
12/20/2000,41.75
12/19/2000,43.438
12/18/2000,45.25
12/15/2000,43.188
12/14/2000,44.25
12/13/2000,44.75
12/12/2000,45
12/11/2000,47.125
12/8/2000,47.5
12/7/2000,45.438
12/6/2000,45
12/5/2000,44
12/4/2000,42.75
12/1/2000,43.813
11/30/2000,43.625
11/29/2000,44
11/28/2000,43.875
11/27/2000,43.125
11/24/2000,42.5
11/22/2000,41.5
11/21/2000,41.75
11/20/2000,44.875
11/17/2000,46.563
11/16/2000,46
11/15/2000,45.125
11/14/2000,43.375
11/13/2000,42.5
11/10/2000,44.125
11/9/2000,44.25
11/8/2000,43.5
11/7/2000,43.688
11/6/2000,43.625
11/3/2000,43.688
11/2/2000,44.25
11/1/2000,42.375
10/31/2000,42.625
10/30/2000,42.5
10/27/2000,42.438
10/26/2000,40.813
10/25/2000,40.5
10/24/2000,39.5
10/23/2000,41.375
10/20/2000,42.063
10/19/2000,40.75
10/18/2000,41.938
10/17/2000,38.75
10/16/2000,39.875
10/13/2000,38.625
10/12/2000,35.875
10/11/2000,36.063
10/10/2000,37.75
10/9/2000,37.375
10/6/2000,37
10/5/2000,36.813
10/4/2000,35.125
10/3/2000,35
10/2/2000,33
9/29/2000,32
9/28/2000,33.563
9/27/2000,34.75
9/26/2000,35.313
9/25/2000,35.625
9/22/2000,34.625
9/21/2000,36.5
9/20/2000,38.25
9/19/2000,38.375
9/18/2000,38
9/15/2000,38
9/14/2000,38.625
9/13/2000,38.938
9/12/2000,38.875
9/11/2000,38.625
9/8/2000,37
9/7/2000,36.625
9/6/2000,40.438
9/5/2000,41.5
9/1/2000,41.688
8/31/2000,41
8/30/2000,38
8/29/2000,38.125
8/28/2000,35.313
8/25/2000,35.313
8/24/2000,35
8/23/2000,34.75
8/22/2000,35.375
8/21/2000,34.875
8/18/2000,34.625
8/17/2000,34.75
8/16/2000,33.688
8/15/2000,33.375
8/14/2000,33.5
8/11/2000,33.313
8/10/2000,33.625
8/9/2000,33.875
8/8/2000,32.875
8/7/2000,32.375
8/4/2000,33.75
8/3/2000,33.625
8/2/2000,33.563
8/1/2000,33.625
7/31/2000,33.75
7/28/2000,34
7/27/2000,34.063
7/26/2000,34.063
7/25/2000,33.75
7/24/2000,34.063
7/21/2000,33.813
7/20/2000,32.563
7/19/2000,32.125
7/18/2000,32.313
7/17/2000,33.063
7/14/2000,33.875
7/13/2000,33.688
7/12/2000,34.25
7/11/2000,33.375
7/10/2000,32
7/7/2000,29.75
7/6/2000,28.875
7/5/2000,29.375
7/3/2000,29.25
6/30/2000,29
6/29/2000,32.625
6/28/2000,35
6/27/2000,32.375
6/26/2000,31
6/23/2000,30.188
6/22/2000,30.875
6/21/2000,29.25
6/20/2000,28.438
6/19/2000,28.813
6/16/2000,29
6/15/2000,27.5
6/14/2000,26.813
6/13/2000,26
6/12/2000,25.25
6/9/2000,25.438
6/8/2000,25.438
6/7/2000,25.938
6/6/2000,26.438
6/5/2000,26.875
6/2/2000,25.75
6/1/2000,24.375
5/31/2000,24.063
5/30/2000,23.25
5/26/2000,23.25
5/25/2000,23.375
5/24/2000,23.25
5/23/2000,23.75
5/22/2000,25.813
5/19/2000,26.125
5/18/2000,26.188
5/17/2000,26.375
5/16/2000,26.25
5/15/2000,25.75
5/12/2000,25.75
5/11/2000,25.25
5/10/2000,25.063
5/9/2000,24.375
5/8/2000,24
5/5/2000,23.688
5/4/2000,23.625
5/3/2000,24.25
5/2/2000,23.813
5/1/2000,24
4/28/2000,26
4/27/2000,24.313
4/26/2000,24.125
4/25/2000,24
4/24/2000,21.625
4/20/2000,21.125
4/19/2000,21
4/18/2000,21.938
4/17/2000,22.438
4/14/2000,23
4/13/2000,23.375
4/12/2000,23.875
4/11/2000,24.063
4/10/2000,24
4/7/2000,24.25
4/6/2000,22.375
4/5/2000,21.438
4/4/2000,20.75
4/3/2000,20.625
3/31/2000,20.25
3/30/2000,20.438
3/29/2000,19.75
3/28/2000,20
3/27/2000,22.063
3/24/2000,22.438
3/23/2000,22.5
3/22/2000,22.625
3/21/2000,24
3/20/2000,24
3/17/2000,24.75
3/16/2000,24.375
3/15/2000,24.125
3/14/2000,22.875
3/13/2000,22.875
3/10/2000,22.125
3/9/2000,22
3/8/2000,22
3/7/2000,22
3/6/2000,22.063
3/3/2000,22.125
3/2/2000,22.063
3/1/2000,21.75
2/29/2000,21.875
2/28/2000,20.125
2/25/2000,19.25
2/24/2000,19
2/23/2000,18.813
2/22/2000,18.563
2/18/2000,18.5
2/17/2000,18.375
2/16/2000,18.5
2/15/2000,17.875
2/14/2000,18
2/11/2000,17.938
2/10/2000,17.875
2/9/2000,18.375
2/8/2000,18.563
2/7/2000,18.5
2/4/2000,18.438
2/3/2000,18
2/2/2000,17.938
2/1/2000,17.75
1/31/2000,17.5
1/28/2000,17.375
1/27/2000,17.5
1/26/2000,17.438
1/25/2000,17.25
1/24/2000,17.125
1/21/2000,17.375
1/20/2000,17.5
1/19/2000,18.25
1/18/2000,18
1/14/2000,17.5
1/13/2000,16.938
1/12/2000,17.125
1/11/2000,16.438
1/10/2000,16
1/7/2000,15.875
1/6/2000,16
1/5/2000,15.75
1/4/2000,15.875
1/3/2000,16.625
12/31/1999,17.188
12/30/1999,17.313
12/29/1999,17.25
12/28/1999,17.375
12/27/1999,17.125
12/23/1999,17.125
12/22/1999,17.188
12/21/1999,17
12/20/1999,16.938
12/17/1999,17.125
12/16/1999,16.813
12/15/1999,17.125
12/14/1999,17.125
12/13/1999,17.438
12/10/1999,17.625
12/9/1999,18.25
12/8/1999,18.188
12/7/1999,18.625
12/6/1999,18.375
12/3/1999,19.188
12/2/1999,19
12/1/1999,18.563
11/30/1999,18.375
11/29/1999,18.125
11/26/1999,18.438
11/24/1999,18.563
11/23/1999,19.125
11/22/1999,17.813
11/19/1999,17.625
11/18/1999,17.25
11/17/1999,17.5
11/16/1999,17.438
11/15/1999,17.688
11/12/1999,18
11/11/1999,16.125
11/10/1999,16.063
11/9/1999,16.125
11/8/1999,16.625
11/5/1999,15.75
11/4/1999,14.938
11/3/1999,14.75
11/2/1999,14.75
11/1/1999,14.75
10/29/1999,15.25
10/28/1999,14.125
10/27/1999,14.063
10/26/1999,14
10/25/1999,13.938
10/22/1999,13.5
10/21/1999,13.438
10/20/1999,13.125
10/19/1999,13.25
10/18/1999,12.813
10/15/1999,13.063
10/14/1999,13.625
10/13/1999,14.063
10/12/1999,14.125
10/11/1999,14.063
10/8/1999,14.063
10/7/1999,14.125
10/6/1999,14.875
10/5/1999,14.188
10/4/1999,14.063
10/1/1999,14.125
